query_id,condition,seed,correct_rank,top5_hit,top10_hit,effective_mse,psnr,max_abs_delta,clipped_fraction,region_mode,caption_source,steps,epsilon
zurich_query_0nVsH-6SH_FHslcVrikkwQ,geoshield_published_fullframe,1234,103,0,0,15.680000,36.1773,9.8177,0.000109,fullframe,published,100,8.0
amman_query_2lABfkOBYPSLZkKhyRxYdA,clean,1234,37,0,0,0.000000,138.1308,0.0000,0.000011,fullframe,published,100,8.0
amman_query_2lABfkOBYPSLZkKhyRxYdA,isotropic,1234,58,0,0,15.679998,36.1773,16.6244,0.001676,fullframe,published,100,8.0
amman_query_2lABfkOBYPSLZkKhyRxYdA,geoshield_published_fullframe,1234,23,0,0,15.680001,36.1773,9.9494,0.000016,fullframe,published,100,8.0
boston_query_-XVMoSt8xs2FUh9JzquX6A,clean,1234,8,0,1,0.000000,138.1308,0.0000,0.000000,fullframe,published,100,8.0
boston_query_-XVMoSt8xs2FUh9JzquX6A,isotropic,1234,11,0,0,15.679997,36.1773,16.6199,0.001232,fullframe,published,100,8.0
boston_query_-XVMoSt8xs2FUh9JzquX6A,geoshield_published_fullframe,1234,67,0,0,15.679998,36.1773,9.3925,0.000000,fullframe,published,100,8.0
cph_query_-WFB24C5ns0vkkGHGvN40A,clean,1234,1,1,1,0.000000,138.1308,0.0000,0.000000,fullframe,published,100,8.0
cph_query_-WFB24C5ns0vkkGHGvN40A,isotropic,1234,1,1,1,15.680001,36.1773,16.6057,0.000033,fullframe,published,100,8.0
cph_query_-WFB24C5ns0vkkGHGvN40A,geoshield_published_fullframe,1234,1,1,1,15.680000,36.1773,9.7444,0.000000,fullframe,published,100,8.0
london_query_0CaaImFsIdNZjpg8oBPgsQ,clean,1234,1046,0,0,0.000000,138.1308,0.0000,0.000418,fullframe,published,100,8.0
london_query_0CaaImFsIdNZjpg8oBPgsQ,isotropic,1234,1040,0,0,15.679997,36.1773,16.6680,0.006326,fullframe,published,100,8.0
london_query_0CaaImFsIdNZjpg8oBPgsQ,geoshield_published_fullframe,1234,1086,0,0,15.680000,36.1773,9.8210,0.000157,fullframe,published,100,8.0
manila_query_-cNGgBgyFrf92tQ2SjMnVw,clean,1234,279,0,0,0.000000,138.1308,0.0000,0.011827,fullframe,published,100,8.0
manila_query_-cNGgBgyFrf92tQ2SjMnVw,isotropic,1234,251,0,0,15.679997,36.1773,16.7477,0.015902,fullframe,published,100,8.0
manila_query_-cNGgBgyFrf92tQ2SjMnVw,geoshield_published_fullframe,1234,281,0,0,15.680000,36.1773,10.6600,0.005962,fullframe,published,100,8.0
nairobi_query_4EL0OPwVmp4k2zCpl9_c_A,clean,1234,8,0,1,0.000000,138.1308,0.0000,0.013569,fullframe,published,100,8.0
nairobi_query_4EL0OPwVmp4k2zCpl9_c_A,isotropic,1234,18,0,0,15.680000,36.1773,16.7407,0.014779,fullframe,published,100,8.0
nairobi_query_4EL0OPwVmp4k2zCpl9_c_A,geoshield_published_fullframe,1234,20,0,0,15.680000,36.1773,10.1363,0.006418,fullframe,published,100,8.0
toronto_query_-MvRj243NBTPnognhgb4Cg,clean,1234,89,0,0,0.000000,138.1308,0.0000,0.000071,fullframe,published,100,8.0
toronto_query_-MvRj243NBTPnognhgb4Cg,isotropic,1234,69,0,0,15.680000,36.1773,16.6338,0.002311,fullframe,published,100,8.0
toronto_query_-MvRj243NBTPnognhgb4Cg,geoshield_published_fullframe,1234,130,0,0,15.679998,36.1773,10.2801,0.000022,fullframe,published,100,8.0
zurich_query_0qoNSI3UUj6VR3TM7c0Peg,clean,1234,440,0,0,0.000000,138.1308,0.0000,0.000244,fullframe,published,100,8.0
zurich_query_0qoNSI3UUj6VR3TM7c0Peg,isotropic,1234,480,0,0,15.679998,36.1773,16.6227,0.001736,fullframe,published,100,8.0
zurich_query_0qoNSI3UUj6VR3TM7c0Peg,geoshield_published_fullframe,1234,598,0,0,15.680000,36.1773,9.5235,0.000130,fullframe,published,100,8.0
amman_query_2o7YcP9UAqSU1ygtK33BfQ,clean,1234,7,0,1,0.000000,138.1308,0.0000,0.000000,fullframe,published,100,8.0
amman_query_2o7YcP9UAqSU1ygtK33BfQ,isotropic,1234,10,0,1,15.679998,36.1773,16.6050,0.000005,fullframe,published,100,8.0
amman_query_2o7YcP9UAqSU1ygtK33BfQ,geoshield_published_fullframe,1234,9,0,1,15.680001,36.1773,9.5012,0.000000,fullframe,published,100,8.0
boston_query_-YC7UljP-400uMusDPAb5o,clean,1234,1,1,1,0.000000,138.1308,0.0000,0.003261,fullframe,published,100,8.0
boston_query_-YC7UljP-400uMusDPAb5o,isotropic,1234,1,1,1,15.679997,36.1773,16.6725,0.007080,fullframe,published,100,8.0
boston_query_-YC7UljP-400uMusDPAb5o,geoshield_published_fullframe,1234,3,1,1,15.680001,36.1773,9.7011,0.001438,fullframe,published,100,8.0
cph_query_-WSWmgHuo6qPHzHxqzEe1A,clean,1234,69,0,0,0.000000,138.1308,0.0000,0.000000,fullframe,published,100,8.0
cph_query_-WSWmgHuo6qPHzHxqzEe1A,isotropic,1234,118,0,0,15.680000,36.1773,16.6124,0.000613,fullframe,published,100,8.0
cph_query_-WSWmgHuo6qPHzHxqzEe1A,geoshield_published_fullframe,1234,139,0,0,15.679997,36.1773,9.5790,0.000000,fullframe,published,100,8.0
london_query_0EzKuKNIcxIWax_duM0EWw,clean,1234,2,1,1,0.000000,138.1308,0.0000,0.002995,fullframe,published,100,8.0
london_query_0EzKuKNIcxIWax_duM0EWw,isotropic,1234,2,1,1,15.679998,36.1773,16.6577,0.005740,fullframe,published,100,8.0
london_query_0EzKuKNIcxIWax_duM0EWw,geoshield_published_fullframe,1234,1,1,1,15.679997,36.1773,9.2323,0.001270,fullframe,published,100,8.0
manila_query_-cmAo9dkimIih2B7T4UHfg,clean,1234,221,0,0,0.000000,138.1308,0.0000,0.046490,fullframe,published,100,8.0
manila_query_-cmAo9dkimIih2B7T4UHfg,isotropic,1234,369,0,0,15.679998,36.1773,17.3730,0.075016,fullframe,published,100,8.0
manila_query_-cmAo9dkimIih2B7T4UHfg,geoshield_published_fullframe,1234,598,0,0,15.680000,36.1773,9.7104,0.020709,fullframe,published,100,8.0
nairobi_query_4Scm9UylRL9Edyu3ZemB9A,clean,1234,6,0,1,0.000000,138.1308,0.0000,0.037652,fullframe,published,100,8.0
nairobi_query_4Scm9UylRL9Edyu3ZemB9A,isotropic,1234,3,1,1,15.680002,36.1773,17.0080,0.041981,fullframe,published,100,8.0
nairobi_query_4Scm9UylRL9Edyu3ZemB9A,geoshield_published_fullframe,1234,5,1,1,15.680000,36.1773,11.0806,0.017692,fullframe,published,100,8.0
toronto_query_-N8Ief4Q3CWSOSauaoVHkw,clean,1234,7,0,1,0.000000,138.1308,0.0000,0.000000,fullframe,published,100,8.0
toronto_query_-N8Ief4Q3CWSOSauaoVHkw,isotropic,1234,5,1,1,15.679997,36.1773,16.6117,0.000505,fullframe,published,100,8.0
toronto_query_-N8Ief4Q3CWSOSauaoVHkw,geoshield_published_fullframe,1234,30,0,0,15.679997,36.1773,9.9417,0.000000,fullframe,published,100,8.0
zurich_query_0yT0tESrImO18FH9C5STzg,clean,1234,15,0,0,0.000000,138.1308,0.0000,0.010655,fullframe,published,100,8.0
zurich_query_0yT0tESrImO18FH9C5STzg,isotropic,1234,14,0,0,15.679997,36.1773,17.0710,0.046094,fullframe,published,100,8.0
zurich_query_0yT0tESrImO18FH9C5STzg,geoshield_published_fullframe,1234,13,0,0,15.679997,36.1773,10.1553,0.004698,fullframe,published,100,8.0
amman_query_2pCCoWfi0AP_93cYLKD9sA,clean,1234,115,0,0,0.000000,138.1308,0.0000,0.000000,fullframe,published,100,8.0
amman_query_2pCCoWfi0AP_93cYLKD9sA,isotropic,1234,111,0,0,15.679998,36.1773,16.6131,0.000819,fullframe,published,100,8.0
amman_query_2pCCoWfi0AP_93cYLKD9sA,geoshield_published_fullframe,1234,116,0,0,15.679997,36.1773,9.6671,0.000000,fullframe,published,100,8.0
boston_query_-YNCuOIwfe745OWl27FQZQ,clean,1234,7,0,1,0.000000,138.1308,0.0000,0.025819,fullframe,published,100,8.0
boston_query_-YNCuOIwfe745OWl27FQZQ,isotropic,1234,13,0,0,15.680000,36.1773,17.0782,0.049604,fullframe,published,100,8.0
boston_query_-YNCuOIwfe745OWl27FQZQ,geoshield_published_fullframe,1234,2,1,1,15.680000,36.1773,9.8765,0.012055,fullframe,published,100,8.0
cph_query_-XYLPst0OjYGoPVJKGP1aA,clean,1234,1,1,1,0.000000,138.1308,0.0000,0.000000,fullframe,published,100,8.0
cph_query_-XYLPst0OjYGoPVJKGP1aA,isotropic,1234,1,1,1,15.679997,36.1773,16.6066,0.000184,fullframe,published,100,8.0
cph_query_-XYLPst0OjYGoPVJKGP1aA,geoshield_published_fullframe,1234,1,1,1,15.679997,36.1773,9.5926,0.000000,fullframe,published,100,8.0
london_query_0IFxmIDIkGlB0FShcszAfw,clean,1234,8,0,1,0.000000,138.1308,0.0000,0.000022,fullframe,published,100,8.0
london_query_0IFxmIDIkGlB0FShcszAfw,isotropic,1234,9,0,1,15.680000,36.1773,17.0706,0.040956,fullframe,published,100,8.0
london_query_0IFxmIDIkGlB0FShcszAfw,geoshield_published_fullframe,1234,8,0,1,15.679997,36.1773,9.7778,0.000005,fullframe,published,100,8.0
manila_query_-dvVr_QHKim5_WyUsv_Z4A,clean,1234,68,0,0,0.000000,138.1308,0.0000,0.000027,fullframe,published,100,8.0
manila_query_-dvVr_QHKim5_WyUsv_Z4A,isotropic,1234,44,0,0,15.680000,36.1773,16.7131,0.008843,fullframe,published,100,8.0
manila_query_-dvVr_QHKim5_WyUsv_Z4A,geoshield_published_fullframe,1234,44,0,0,15.679997,36.1773,9.1488,0.000005,fullframe,published,100,8.0
nairobi_query_4_8wDQ5TQuzz_jEJKVIl0Q,clean,1234,213,0,0,0.000000,138.1308,0.0000,0.000000,fullframe,published,100,8.0
nairobi_query_4_8wDQ5TQuzz_jEJKVIl0Q,isotropic,1234,188,0,0,15.679998,36.1773,16.6153,0.000879,fullframe,published,100,8.0
nairobi_query_4_8wDQ5TQuzz_jEJKVIl0Q,geoshield_published_fullframe,1234,181,0,0,15.679997,36.1773,9.6090,0.000000,fullframe,published,100,8.0
toronto_query_-OZxhiQ5zPqGdSRrqUMKfQ,clean,1234,1,1,1,0.000000,138.1308,0.0000,0.001291,fullframe,published,100,8.0
toronto_query_-OZxhiQ5zPqGdSRrqUMKfQ,isotropic,1234,1,1,1,15.679998,36.1773,16.9429,0.031738,fullframe,published,100,8.0
toronto_query_-OZxhiQ5zPqGdSRrqUMKfQ,geoshield_published_fullframe,1234,1,1,1,15.680001,36.1773,10.1344,0.000515,fullframe,published,100,8.0
zurich_query_0zEmJXMA03W0EBFP74wRVQ,clean,1234,1,1,1,0.000000,138.1308,0.0000,0.000109,fullframe,published,100,8.0
zurich_query_0zEmJXMA03W0EBFP74wRVQ,isotropic,1234,1,1,1,15.680000,36.1773,16.6806,0.006700,fullframe,published,100,8.0
zurich_query_0zEmJXMA03W0EBFP74wRVQ,geoshield_published_fullframe,1234,10,0,1,15.679998,36.1773,9.6579,0.000060,fullframe,published,100,8.0
amman_query_2pZlZDNh_3B-gECdtvklWQ,clean,1234,7,0,1,0.000000,138.1308,0.0000,0.000255,fullframe,published,100,8.0
amman_query_2pZlZDNh_3B-gECdtvklWQ,isotropic,1234,15,0,0,15.680000,36.1773,16.6960,0.007981,fullframe,published,100,8.0
amman_query_2pZlZDNh_3B-gECdtvklWQ,geoshield_published_fullframe,1234,11,0,0,15.680000,36.1773,9.6321,0.000103,fullframe,published,100,8.0
boston_query_-Zk-uQZzECPhvd8WV6mxhQ,clean,1234,2,1,1,0.000000,138.1308,0.0000,0.000168,fullframe,published,100,8.0
boston_query_-Zk-uQZzECPhvd8WV6mxhQ,isotropic,1234,3,1,1,15.680000,36.1773,16.7051,0.008464,fullframe,published,100,8.0
boston_query_-Zk-uQZzECPhvd8WV6mxhQ,geoshield_published_fullframe,1234,1,1,1,15.679998,36.1773,9.4997,0.000038,fullframe,published,100,8.0
cph_query_-YjbrleIz5WKWE1Rmmo4fg,clean,1234,1,1,1,0.000000,138.1308,0.0000,0.000000,fullframe,published,100,8.0
cph_query_-YjbrleIz5WKWE1Rmmo4fg,isotropic,1234,1,1,1,15.679997,36.1773,16.6049,0.000005,fullframe,published,100,8.0
cph_query_-YjbrleIz5WKWE1Rmmo4fg,geoshield_published_fullframe,1234,1,1,1,15.680000,36.1773,9.7982,0.000000,fullframe,published,100,8.0
london_query_0LQj6exgKdVQbIBlQAVcrw,clean,1234,38,0,0,0.000000,138.1308,0.0000,0.000863,fullframe,published,100,8.0
london_query_0LQj6exgKdVQbIBlQAVcrw,isotropic,1234,29,0,0,15.679997,36.1773,16.6399,0.003727,fullframe,published,100,8.0
london_query_0LQj6exgKdVQbIBlQAVcrw,geoshield_published_fullframe,1234,25,0,0,15.680002,36.1773,9.6939,0.000141,fullframe,published,100,8.0
manila_query_-fizm8lmdD_ORe0_j5qnJQ,clean,1234,2,1,1,0.000000,138.1308,0.0000,0.003391,fullframe,published,100,8.0
manila_query_-fizm8lmdD_ORe0_j5qnJQ,isotropic,1234,2,1,1,15.679997,36.1773,16.7900,0.017687,fullframe,published,100,8.0
manila_query_-fizm8lmdD_ORe0_j5qnJQ,geoshield_published_fullframe,1234,15,0,0,15.679997,36.1773,9.8524,0.001535,fullframe,published,100,8.0
nairobi_query_4otBu8pxIHc7lXwh66bqHQ,clean,1234,1999,0,0,0.000000,138.1308,0.0000,0.000255,fullframe,published,100,8.0
nairobi_query_4otBu8pxIHc7lXwh66bqHQ,isotropic,1234,2000,0,0,15.679998,36.1773,16.6233,0.001801,fullframe,published,100,8.0
nairobi_query_4otBu8pxIHc7lXwh66bqHQ,geoshield_published_fullframe,1234,1999,0,0,15.680002,36.1773,10.5105,0.000136,fullframe,published,100,8.0
toronto_query_-Pkw8dqFfD76K-CZ7pnCVQ,clean,1234,88,0,0,0.000000,138.1308,0.0000,0.018142,fullframe,published,100,8.0
toronto_query_-Pkw8dqFfD76K-CZ7pnCVQ,isotropic,1234,88,0,0,15.679996,36.1773,17.0382,0.043473,fullframe,published,100,8.0
toronto_query_-Pkw8dqFfD76K-CZ7pnCVQ,geoshield_published_fullframe,1234,134,0,0,15.680000,36.1773,9.9327,0.010124,fullframe,published,100,8.0
zurich_query_1-8NWRY7HPTPq2lkQitPfw,clean,1234,2,1,1,0.000000,138.1308,0.0000,0.007709,fullframe,published,100,8.0
zurich_query_1-8NWRY7HPTPq2lkQitPfw,isotropic,1234,3,1,1,15.680000,36.1773,16.8825,0.028071,fullframe,published,100,8.0
zurich_query_1-8NWRY7HPTPq2lkQitPfw,geoshield_published_fullframe,1234,1,1,1,15.679997,36.1773,9.3538,0.004140,fullframe,published,100,8.0
amman_query_2rTDzpKAZdmx5K2aSyos9w,clean,1234,20,0,0,0.000000,138.1308,0.0000,0.000000,fullframe,published,100,8.0
amman_query_2rTDzpKAZdmx5K2aSyos9w,isotropic,1234,84,0,0,15.680000,36.1773,16.6054,0.000033,fullframe,published,100,8.0
amman_query_2rTDzpKAZdmx5K2aSyos9w,geoshield_published_fullframe,1234,93,0,0,15.679998,36.1773,9.8477,0.000000,fullframe,published,100,8.0
boston_query_-_69BJwJSLQGnzQD20QsOg,clean,1234,428,0,0,0.000000,138.1308,0.0000,0.010162,fullframe,published,100,8.0
boston_query_-_69BJwJSLQGnzQD20QsOg,isotropic,1234,585,0,0,15.679996,36.1773,16.9125,0.032313,fullframe,published,100,8.0
boston_query_-_69BJwJSLQGnzQD20QsOg,geoshield_published_fullframe,1234,650,0,0,15.679998,36.1773,9.6338,0.005187,fullframe,published,100,8.0
cph_query_-YnFOjTmnQhpLwXt2EJ1QQ,clean,1234,149,0,0,0.000000,138.1308,0.0000,0.011887,fullframe,published,100,8.0
cph_query_-YnFOjTmnQhpLwXt2EJ1QQ,isotropic,1234,74,0,0,15.679995,36.1773,16.8799,0.027984,fullframe,published,100,8.0
cph_query_-YnFOjTmnQhpLwXt2EJ1QQ,geoshield_published_fullframe,1234,2,1,1,15.679997,36.1773,10.3992,0.006440,fullframe,published,100,8.0
london_query_0M3fNwl2Fi82PVH3lDRsCg,clean,1234,1,1,1,0.000000,138.1308,0.0000,0.013021,fullframe,published,100,8.0
london_query_0M3fNwl2Fi82PVH3lDRsCg,isotropic,1234,1,1,1,15.680002,36.1773,16.8176,0.022108,fullframe,published,100,8.0
london_query_0M3fNwl2Fi82PVH3lDRsCg,geoshield_published_fullframe,1234,2,1,1,15.679997,36.1773,9.6004,0.006657,fullframe,published,100,8.0
manila_query_-hNuMbgiWK_ZPELfuWj5FQ,clean,1234,2,1,1,0.000000,138.1308,0.0000,0.000597,fullframe,published,100,8.0
manila_query_-hNuMbgiWK_ZPELfuWj5FQ,isotropic,1234,6,0,1,15.680000,36.1773,16.9312,0.028738,fullframe,published,100,8.0
manila_query_-hNuMbgiWK_ZPELfuWj5FQ,geoshield_published_fullframe,1234,9,0,1,15.680000,36.1773,10.5939,0.000125,fullframe,published,100,8.0
nairobi_query_5ISN1dRvjgJI9rd6GbusNQ,clean,1234,81,0,0,0.000000,138.1308,0.0000,0.025608,fullframe,published,100,8.0
nairobi_query_5ISN1dRvjgJI9rd6GbusNQ,isotropic,1234,46,0,0,15.680002,36.1773,16.9900,0.039079,fullframe,published,100,8.0
nairobi_query_5ISN1dRvjgJI9rd6GbusNQ,geoshield_published_fullframe,1234,58,0,0,15.679998,36.1773,9.8665,0.011100,fullframe,published,100,8.0
toronto_query_-PuMS2UqNh7dbLLfWE37yg,clean,1234,2,1,1,0.000000,138.1308,0.0000,0.020844,fullframe,published,100,8.0
toronto_query_-PuMS2UqNh7dbLLfWE37yg,isotropic,1234,3,1,1,15.679998,36.1773,16.9755,0.039128,fullframe,published,100,8.0
toronto_query_-PuMS2UqNh7dbLLfWE37yg,geoshield_published_fullframe,1234,2,1,1,15.680001,36.1773,9.4506,0.011605,fullframe,published,100,8.0
zurich_query_1-TXtjFv1nAkC2AZXfhuDg,clean,1234,75,0,0,0.000000,138.1308,0.0000,0.001015,fullframe,published,100,8.0
zurich_query_1-TXtjFv1nAkC2AZXfhuDg,isotropic,1234,93,0,0,15.680000,36.1773,16.7699,0.014789,fullframe,published,100,8.0
zurich_query_1-TXtjFv1nAkC2AZXfhuDg,geoshield_published_fullframe,1234,85,0,0,15.680000,36.1773,10.0055,0.000537,fullframe,published,100,8.0
